PLAYER_ID,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,SEASON
1628400,0.6,0.6,0.8,1.3,3.1,3.0,2.8,10.1,18-19
201586,1.8,2.6,1.1,8.3,8.8,7.3,7.0,26.5,18-19
203552,1.3,0.9,0.9,1.4,6.1,5.4,5.7,17.7,18-19
203894,1.0,0.8,1.1,2.5,6.3,3.9,4.3,18.2,18-19
1628983,1.6,0.6,1.7,5.3,9.7,7.4,8.5,29.3,18-19
1629003,1.0,0.4,0.6,1.5,3.4,3.3,3.6,15.7,18-19
1627885,1.5,0.5,1.3,4.3,6.3,5.8,5.3,21.0,18-19
2733,0.5,0.5,0.5,2.5,5.6,4.3,4.7,15.3,18-19
202714,1.1,0.4,0.8,3.5,7.5,5.7,7.0,19.5,18-19
1628414,0.3,0.0,0.2,0.4,1.9,1.1,1.6,4.9,18-19
1627746,0.3,0.4,0.2,1.5,4.0,2.7,2.4,8.7,18-19
203524,0.6,0.5,0.5,1.5,7.6,6.6,6.7,20.5,18-19
